,post_type,post_status,post_id,custom_todofuken_no,tax_todofuken,custom_sortorder,post_title,custom_postalcode,custom_address,custom_memo_available_datetime,custom_phone,custom_website,tax_is_open_sunday,tax_is_open_holiday,社内メモ,追加日
,medical-institution,publish,77700325,7,福島,1,本田レディスクリニック,964-0917,二本松本町1-229,平日  9:00-18:00  土曜  9:00-16:00,0243-22-0301,,,,,
,medical-institution,publish,77700326,7,福島,1,土川産婦人科医院,964-0905,二本松市松岡265-16,平日  8:30-18:30  土曜  8:30-16:30,0243-22-0035,,,,,
,medical-institution,publish,77700327,7,福島,1,渡辺医院,964-0876,二本松市正法寺町186-1,月.火.木.金  8:30-12:30  15:00-17:45  □水.土  8:30-12:30,0243-62-3000,www.watanabe-fns.com,,,,
,medical-institution,publish,77700328,7,福島,1,二本松ウイメンズクリニック,964-0911,二本松市亀谷1-275-4,平日  8:30-17:30  土曜  8:30-15:30,0243-24-1322,http://www.n-w-cl.jp/,,,,
,medical-institution,publish,77700329,7,福島,1,岡崎産婦人科,963-0107,郡山市安積2-335,24時間,024-945-8080,http://www.okazaki.or.jp,◯,◯,,
,medical-institution,publish,77700330,7,福島,1,桜井産婦人科医院,963-8014,郡山市虎丸町23-18,月.火.水.金  9:00-11:00  13:30-16:30  木.土  9:00-11:00,024-932-1637,https://www.sakurai-cl.net/,,,,
,medical-institution,publish,77700331,7,福島,1,塚原産婦人科内科外科医院,963-8025,郡山市桑野2丁目34-12,平日  9:00-19:00  土曜  9:00-18:00  □※日曜.祝日 問い合わせ不可,024-922-5789,,,,,
,medical-institution,publish,77700332,7,福島,1,美術館通りクリニック,963-8806,郡山市字下舘野23-4,月.火.水.金  9:00-12:00  14:00-17:00  土  9:00-12:00,024-956-0303,,,,,
,medical-institution,publish,77700333,7,福島,1,ロマリンダクリニック,963-8002,郡山市駅前2-11-1,平日  10:00-17:00  土曜  10:00-13:00,024-924-1161,https://www.lomalinda-jp.com/,,,,
,medical-institution,publish,77700334,7,福島,1,小野レディスクリニック,963-0105,郡山市安積町長久保3丁目10番3,平日(月.火.水.金)  9:30-11:30  14:30-17:30  □土曜  9:30-11:30  14:30-15:30  (木は休診),024-937-3755,,,,,
,medical-institution,publish,77700335,7,福島,1,トータルヘルスクリニック,963-8841,郡山市字山崎171,月.火.木.土.第1日曜  9:30-14:00  15:00-18:00  □金  9:30-14:00,024-927-0325,http://www.jihankai.jp/,,,,
,medical-institution,publish,77700336,7,福島,1,あべウイメンズクリニック,963-8071,郡山市富久山町久保田字伊賀河原6-1,平日(月～金)  8:30-18:30  (木)  8:30-12:30  □土曜  8:30-15:30,024-923-4188,http://www.abe-wclinic.jp,,,,
,medical-institution,publish,77700337,7,福島,1,モミの木クリニック,963-0207,郡山市鳴神1-1-1,月.水.金  8:30-12:30  16:00-18:00  □土  8:30-12:30  14:00-18:00  □火.木  8:30-12:30  (日曜祝日 休診),024-926-0131,http://www.mominoki-cl.jp,,,,
,medical-institution,publish,77700338,7,福島,1,公立岩瀬病院,962-8503,須賀川市北町20,24時間,0248-75-3111,http://www.iwase-hp.jp,◯,◯,,
,medical-institution,publish,77700339,7,福島,1,小林医院,962-0838,須賀川市南町30-10,月.火.木.金.土  8:30-12:00  14:00-17:00  (祝日.水曜.日曜 休み),0248-76-1565,,,,,
,medical-institution,publish,77700340,7,福島,1,清水産科婦人科クリニック,962-0034,須賀川市一里坦14番地の4,月.火  14:00-17:30  水.金.土  9:00-17:30,0248-76-8555,,,,,
,medical-institution,publish,77700341,7,福島,1,白河厚生総合病院,961-0005,白河市豊地上弥次郎2番地1,平日  8:30-12:30  土曜(第2.4.5)  8:30-12:30,0248-22-2211,http://www.shirakawa-kosei.jp/,,,,
,medical-institution,publish,77700342,7,福島,1,片倉医院  産科婦人科,961-0971,白河市昭和町1,月.火.水.金  9:00-18:00  木  9:00-12:30  土  9:00-16:00,0248-23-2459,,,,,
,medical-institution,publish,77700343,7,福島,1,円谷産婦人科医院,961-0957,白河市道場小路62-2,医師在宅時はいつでも対応可能,0248-23-4030,http://sma.or.jp/cms/archives/1010,△,△,,
,medical-institution,publish,77700344,7,福島,1,坂下厚生総合病院,969-6593,河沼郡会津坂下町逆水50,平日  8:30-17:00  土曜  8:30-12:30  (第1.第3土曜休診),0242-83-3511,,,,,
,medical-institution,publish,77700345,7,福島,1,なるせとみこレディースクリニック,965-0024,会津若松市白虎町66-1,月.火.木.金  9:00-17:30  水  9:00-12:30  土  9:00-15:00,0242-37-7851,,,,,
,medical-institution,publish,77700346,7,福島,1,あみウイメンズクリニック,965-0009,会津若松市八角町4-21,"月～金  9:30-12:00  15:00-17:45  水.土  9:30-12:00
(※初診の方は終了30分前まで)",0242-37-1456,http://ami-clinic.jp,,,,
,medical-institution,publish,77700347,7,福島,1,常盤病院,972-8322,いわき市常盤上湯長谷町上ノ台57,24時間365日,0246-81-5522,,◯,◯,,
,medical-institution,publish,77700348,7,福島,1,村岡産婦人科医院,971-8151,いわき市小名浜岡小名4丁目7-1,平日  8:30-16:00  土  8:30-16:00  日  8:30-12:00,0246-92-4578,,△,,,
,medical-institution,publish,77700349,7,福島,1,渡辺産科婦人科,972-8318,いわき市常盤関船町二丁目7-1,平日  9:00-12:00  14:00-18:00  土  9:00-12:30,0246-42-4567,https://watanabe-oag.jimdo.com/,,,,
,medical-institution,publish,77700350,7,福島,1,かたよせクリニック産科・婦人科,972-8316,いわき市常盤西郷町金山70-1,月.火.木.金  9:00-11:30  14:30-17:30  土  9:00-12:30,0246-42-4135,http://katayose-clinic.com,,,,
,medical-institution,publish,77700351,7,福島,1,月川レディースクリニック,970-8026,いわき市字童子町2-6,平日  9:00-18:00  土曜  9:00-17:00  第1.第3日曜  9:00-12:00,0246-35-3511,,△,,,
,medical-institution,publish,77700352,7,福島,1,渡辺婦人科・内科クリニック,974-8212,いわき市東田町2丁目15-8,平日  9:00-18:00  土曜  9:00-17:00,0246-77-2772,,,,,
,medical-institution,publish,77700353,7,福島,1,いわき草木台総合クリニック,972-8301,いわき市草木台5-1-5,火～金  8:30-11:30  15:00-18:30  □土  8:30-11:30  15:00-17:30,0246-28-1145,www.iwaki-kusakidai.jp,,,,
,medical-institution,publish,77700354,7,福島,1,いわき婦人科,973-8403,いわき市内郷綴町大木下3-2,平日  9:00-17:00  土曜  9:00-12:00,0246-27-2885,http://www.iwaki-fu.or.jp/,,,,
,medical-institution,publish,77700355,7,福島,1,かしまレディースクリニック,971-8145,いわき市鹿島町船戸字沼田13-1,平日(月.火.木.金)  9:00-18:00  (水)  9:00-12:00  □土曜  9:00-13:00,0246-58-8577,,,,,
,medical-institution,publish,77700356,7,福島,1,あべクリニック,979-0333,いわき市久之浜町久之浜字九反坪11,平日(月.火.水.金)  9:00-11:00  14:00-17:00  □土曜  9:00-11:00,0246-79-0030,,,,,
,medical-institution,publish,77700357,7,福島,1,大町病院,975-0001,南相馬市原町区大町三丁目97番地,毎週火曜日.非常勤医師による診療  □9:00-16:00,0244-24-2333,http://www.ohmachi.jp,,,,
,medical-institution,publish,77700358,7,福島,1,あらき産婦人科クリニック,976-0036,相馬市馬場野字山越55,月.火.水.金.土  9:00-17:00  木  9:00-12:00,0244-35-0303,,,,,
,medical-institution,publish,77700359,7,福島,1,菅野医院,979-2702,新地町谷地小屋字萩崎61-1,月.火.水.金  9:00-18:00  木.土  9:00-12:00,0244-63-2388,http://kanno-clinic.jp/,,,,
,medical-institution,publish,77700360,8,茨城,1,つくばセントラル病院,300-1211,牛久市柏田町1589-3,月～土：受付午前８：００～１１：３０,029-872-1771,http://www.central.or.jp/,,,,
,medical-institution,publish,77700361,8,茨城,1,ひたちなか母と子の病院,312-0056,ひたちなか市青葉町19-7,9:00～17:00(土曜は9:00～12:00),029-273-2888,https://www.hahatoko.com/,,,,
,medical-institution,publish,77700362,8,茨城,1,加瀬病院,312-0033,ひたちなか市市毛835,随時,029-273-2071,http://www.kasehp.jp/,◯,◯,,
,medical-institution,publish,77700363,8,茨城,1,独立行政法人国立病院機構霞ヶ浦医療センター,300-0812,土浦市下高津2-7-14,平日  8:30～18:00□土曜  9:00～13:00□日曜  9:00～13:00,029-822-5050,http://kasumigaura.hosp.go.jp/,,,,
,medical-institution,publish,77700364,8,茨城,1,医療法人  岩崎病院,310-0852,水戸市笠原町1664-2,平日8：30-16：30,029-241-8700,https://iwasaki-hosp.com/,,,,
,medical-institution,publish,77700365,8,茨城,1,茨城県立中央病院,309-1793,笠間市鯉淵6528,問い合わせは２４時間可能,0296-77-1121,www.hospital.pref.ibaraki.jp,◯,◯,,
,medical-institution,publish,77700366,8,茨城,1,江幡産婦人科・内科病院,301-0024,水戸市備前町4-11,平日  8：30-17：00  土曜  8：30-11：00,029-224-3223,http://www.ebata.or.jp/,,,,
,medical-institution,publish,77700367,8,茨城,1,県北医療センター高萩協同病院,318-0004,高萩市上手綱上ヶ穂町1006-9,平日8:30-17:00,0293-231122,http://takahagi-kyodo-hp.jp/,,,,
,medical-institution,publish,77700368,8,茨城,1,社会医療法人社団光仁会  総合守谷第一病院,302-0102,守谷市松前台1丁目17番地,24時間対応,0297-45-5111,https://www.moriya.daiichi.or.jp/,◯,◯,,
,medical-institution,publish,77700369,8,茨城,1,医療法人慈愛会秋葉産婦人科病院,306-0013,古河市東本町2-9-2,月・火・木・金  9：00～12：00/14：00～17：00    土9：00～14：00,0280-32-3335,http://www.akiba-hp.jp/,,,,
,medical-institution,publish,77700370,8,茨城,1,社会医療法人  達生堂  城西病院,307-0001,結城市大字結城10745-24,平日9：00～18：00  土曜9：00～13：00,0296-33-2111,http://www.josai-hp.com/,,,,
,medical-institution,publish,77700371,8,茨城,1,総合病院  水戸協同病院,310-0015,水戸市宮町3丁目2番7号,,029-231-2371,http://www.mitokyodo-hp.jp/,,,,
,medical-institution,publish,77700372,8,茨城,1,茨城西南医療センター病院,306-0433,猿島郡境町2190,,0280-87-8111,https://seinan-mch.or.jp/,,,,
,medical-institution,publish,77700373,8,茨城,1,筑波学園病院,305-0854,つくば市  上横場2573-1,平日  9：00-17：00  土曜  9：00-12：30,029-836-1355,http://www.gakuen-hospital.or.jp,,,,
,medical-institution,publish,77700374,8,茨城,1,東京医科大学茨城医療センター,300-0395,阿見町中央3-20-1,,029-887-1161,http://ksm.tokyo-med.ac.jp/,,,,
,medical-institution,publish,77700375,8,茨城,1,友愛記念病院,306-0232,古河市東牛谷707,,0280-97-3000,https://www.yuai-hosp-jp.org/,,,,
,medical-institution,publish,77700376,8,茨城,1,さくらがわ地域医療センター,309-1246,桜川市高森1000,"第1,2,4金曜 9:00～16:00  第3金曜 10:00～15:00",0296-54-5100,http://www.sakuragawa-mc.jp,,,,
,medical-institution,publish,77700377,8,茨城,1,医療法人博郁会  椎名産婦人科,300-1234,牛久市中央5-12-20,月・火・木・金 9:00～12:00 15:00～17:00  土 9:00～12:00  日 9:00～10:30,019-872-0799,yshiina.in.arena.ne.jp,,,,
,medical-institution,publish,77700378,8,茨城,1,前島レディースクリニック,305-0035,つくば市松代4-10-12,"平日  9:30-12:00,14:00-17:00□土曜  9:30-13:00",029-859-0726,https://maejimaladiesclinic.org/,,,,
,medical-institution,publish,77700379,8,茨城,1,なないろレディースクリニック,305-0054,つくば市西大沼636-10,平日9:00-18:00□土曜・水曜9:00-12:00,029-860-7716,http://www.nanairo.or.jp,,,,
,medical-institution,publish,77700380,8,茨城,1,庄司クリニック,305-0873,つくば市中野158-1,月，火，水，金，土，日（第2，第4）□AM9:00-11:30 PM14-17:00,029-836-0405,,△,,,
,medical-institution,publish,77700381,8,茨城,1,医療法人静和会  池田医院,306-0433,猿島郡境町2174-100,"・月・火・木・金・土：8:30-11:30,15:15-18:00",0280-87-0171,https://www.ikedaiin-sakai.com/,,,,
,medical-institution,publish,77700382,8,茨城,1,船橋レディスクリニック,306-0126,古河市諸川657-3,24時間対応可,0280-76-0386,http://www.funabashi-lc.jp,◯,◯,,
,medical-institution,publish,77700383,8,茨城,1,医療法人  塚原医院,306-0101,古河市尾崎3810-3,00  16：00-18：00□火曜  8：30-12：00□金曜  8：30-12：00  16：00-18：00□土曜  8：30,0280-76-2323,,,,,
,medical-institution,publish,77700384,8,茨城,1,くぼたクリニック,313-0016,常陸太田市金井町3566,月曜日～土曜日  9:00～12:30,0294-72-7811,なし,,,,
,medical-institution,publish,77700385,8,茨城,1,岩佐医院,319-3526,大子町大子1828-7,月・水・金・土  9:00～12:00，14:00～18:00□火    14:00～18:00,0295-72-0975,http://www.iwasa-clinic.com,,,,
,medical-institution,publish,77700386,8,茨城,1,岩間産婦人科,310-0053,水戸市末広町2-3-38,月・火・水・金  9:00～12：15，14：00～17：45土  9:00～12：15，14：00～15：45,029-221-6951,無,,,,
,medical-institution,publish,77700387,8,茨城,1,（医）社団  植野産婦人科医院,310-0063,水戸市五軒町2-3-7,月・火・水・金  8：30～17：00木・土  8：30～12：00,029-221-2513,http://www.ueno-mc.or.jp/,,,,
,medical-institution,publish,77700388,8,茨城,1,山縣産婦人科,310-0851,水戸市千波町371-4,月・火・水・金・土  9:00～16：30,029-241-6121,http://www.yamagata-clinic.jp/,,,,
,medical-institution,publish,77700389,8,茨城,1,けやきクリニック,319-0133,小美玉市張星503-3,平日  9：00～18：00土  9：00～12：30,0299-36-7777,無,,,,
,medical-institution,publish,77700390,8,茨城,1,原レディスクリニック,312-0018,ひたちなか市笹野町2-11-10,月・木  9:00～18：00火・金・土  9:00～17：00,029-276-9577,https://hara-ladies.jp/,,,,
,medical-institution,publish,77700391,8,茨城,1,はやかわクリニック,312-0032,ひたちなか市津田1952-1,月・水・木・金  9:00～16：30土  9:00～10：30,029-354-4114,無,,,,
,medical-institution,publish,77700392,8,茨城,1,遠藤産婦人科医院,308-0005,筑西市中舘130-1,9：00～17：30□場合により時間外も対応可,0296-20-1000,http://www.endoclinic.or.jp/,,,,
,medical-institution,publish,77700393,8,茨城,1,横瀬医院,300-4517,筑西市海老ヶ島962-2,月曜、火曜、木曜、金曜、土曜いずれも9:00-12:00、15:00-19:00,0296-52-0027,ありません,,,,
,medical-institution,publish,77700394,8,茨城,1,医療法人社団海里会  池羽レディースクリニック,307-0001,結城市結城10622-1,平日9：00-18：00（12：00-15：00は状況による）土曜9：00-12：00,0296-33-3465,http://www.ikeba-lc.net/,,,,
,medical-institution,publish,77700395,8,茨城,1,医療法人慈聖会平間産婦人科医院,308-0021,筑西市甲95-5,月、火、水、金9：00～12：00、1400～1800  木、土9：00～12：00,0296-22-3741,http://hirama-sanfujinka.jp/,,,,
,medical-institution,publish,77700396,8,茨城,1,つばさクリニック,311-3835,行方市島並1511,平日9:00〜11:30、14:30〜17:30 土曜9:00〜11:30,0299-72-2830,http://tsubasaclinic.com,,,,
,medical-institution,publish,77700397,8,茨城,1,大久保診療所,311-2424,潮来市潮来143-2,"月・水・金9:00-13:00/15:00-18:00  
 火・土15:00 - 18:00",0299-62-2506,https://www.okb-cl.com/,,,,
,medical-institution,publish,77700398,8,茨城,1,医療法人社団葉山産婦人科,314-0031,鹿嶋市宮中1995-25,平日、土日祝日問わず９時から１７時までに要問合せ,0299-83-1515,http://www.hayamalc.jp,,,,
,medical-institution,publish,77700399,8,茨城,1,髙橋医院,311-1504,鉾田市安房1407-8,"水・木：9:00～12:00，13:00～17:00
木・土：9:00～12:00
日曜日・国民の祝日は休診（対",0291-32-2301,https://www.takahashi-iin-hokota.jp,,,,
,medical-institution,publish,77700400,8,茨城,1,柴田マタニティクリニック,300-0037,土浦市桜町4-13-20,"月，火，木，金  9:00-17:00
土               9:00-12:00",029-821-0154,,,,,
,medical-institution,publish,77700401,8,茨城,1,石川クリニック,300-0038,土浦市大町12-3,"月火水金8：30-12:00/14:30-18:00（木以外）
土曜  8:30-12:00/14:00-15:30
日曜（予約のみ）  8:30-11:30",029-821-2587,http://www17.plala.or.jp/i-clinicOBGYN/,△,,,
,medical-institution,publish,77700402,8,茨城,1,中山産婦人科医院,300-0033,土浦市川口1-1-14,月，火，木，金，土  9:00-11:30  14:00-17:00,029-822-3852,,,,,
