"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","website","available_date"
"77700459","和田マタニティクリニック","329-0414","栃木県","下野市","下野市小金井1-30-6","09216","0285-40-5503","https://wada-maternity.jp/","月火水金9:00-12:00、15:00-18:00木土9:00-12:00"
"77700460","木村クリニック","329-0434","栃木県","下野市","下野市祇園1-7-7","09216","0285-44-8211","http://www.kimuraclinic.co/","月火木金9:00-12:00、15:00-17:30水9:00-12:00、土9:00-13:00"
"77700461","自治医科大学附属病院","329-0498","栃木県","下野市","下野市薬師寺3311-1","09216","0285-44-2111","https://www.jichi.ac.jp/hospital/top/","平日8:30-17:00
緊急性に応じて夜間休日も対応"
"77700462","クララクリニック","321-0124","栃木県","宇都宮市","下都賀郡壬生町壬生甲3312-1","09201","0282-83-1311","https://claraclinic.jp/","平日9:00-12:30、15:00-16:30
土9:00-12:30日曜は医師が在宅している場合対応"
"77700463","獨協医科大学病院","321-0293","栃木県","壬生町","下都賀郡壬生町北小林880","09361","0282-86-1111","https://www.dokkyomed.ac.jp/hosp-m/","月―金  8:30-17:00
土、休日、夜間は緊急性に応じ対応"
"77700464","横田マタニティーホスピタル","371-0031","群馬県","前橋市","前橋市下小出町1-5-22","10201","027-219-4103","https://www.yokotamaternity.com/","月・火・木・金：9:00-16:30、水・土：9:00-11:30"
"77700465","横田レディースクリニック","371-0031","群馬県","前橋市","前橋市下小出町1-16-5","10201","027-289-6116","https://www.yokota-clinic.or.jp/","月・火・木9:00-13:00,14:00-18:00、土9:00-13:00"
"77700466","群馬中央病院","371-0025","群馬県","前橋市","前橋市紅雲町1-7-13","10201","027-221-8165","https://gunma.jcho.go.jp/","原則平日8:00-11:00（24時間対応可能）"
"77700467","中野産婦人科医院","371-0033","群馬県","前橋市","前橋市国領町2-2-12","10201","027-233-5588","-","平日：9:00-18:00、土：9:00-12:30"
"77700468","山王医院","379-2123","群馬県","前橋市","前橋市山王町2-20-16","10201","027-266-5410","-","月・金：9:00-12:30"
"77700469","さくらクリニック","371-0816","群馬県","前橋市","前橋市上佐鳥町1203-2","10201","027-212-2434","-","火･水･木：9:00-11:00,15:00-17:00、土・日：9:00-13:00"
"77700470","神岡産婦人科医院","371-0841","群馬県","前橋市","前橋市石倉町5-22-1","10201","027-253-4152","http://www.kamioka.or.jp/","月･火･水･金：9:00-12:30,15:00-18:00、木・土：9:00-12:30"
"77700471","前橋協立病院","371-0811","群馬県","前橋市","前橋市朝倉町828-1","10201","027-265-3511","https://www.kyouritsu.or.jp/","外来診療時間"
"77700472","いとうレディースクリニック","371-0811","群馬県","前橋市","前橋市朝倉町867-3","10201","027-290-3531","http://www.ito-ladies.com","平日9:00-13:30,15:00-18:00、土9:00-12:00,14:00-16:00"
"77700473","医療法人晴方会いまいウイメンズクリニック","371-0012","群馬県","前橋市","前橋市東片貝町875","10201","027-221-1000","http://imai-womens.com/","月・火・水・金：9:00-12:30,15:00-17:30、木・土：9:00-12:30"
"77700474","ベルフィーユ今井レディースクリニック","371-0805","群馬県","前橋市","前橋市南町四丁目52-13","10201","027-223-3114","http://www.belle-fille.jp/","平日：9:00-12:30,14:30-17:30、土：9:00-12:30"
"77700475","さとうレディースクリニック","371-0024","群馬県","前橋市","前橋市表町2-20-17","10201","027-224-7606","-","月･火・水･金：10:00-13:30,15:30-19:00、土：10:00-13:30,15:30-17:30"
"77700476","道下産婦人科医院","371-0027","群馬県","前橋市","前橋市平和町1-7-3","10201","027-231-7821","-","平日：9:00-12:30,14:30-18:00、土：9:00-13:00"
"77700477","クリニックオガワ","377-0007","群馬県","渋川市","渋川市石原113","10208","0279-22-1377","http://www.ogawa.or.jp/","月・水・金：9:00-12:00、火・木：9:00-12:00,15:00-18:00、土：9:00-12:00,14:00-17:00"
"77700478","渋川中央病院","377-0007","群馬県","渋川市","渋川市石原508-1","10208","0279-25-1711","http://shibutyu.com/","月・火・水・金：9:00-12:00,15:00-17:30、木・土：9:00-12:00"
"77700479","まつい女性クリニック","370-3602","群馬県","吉岡町","北群馬郡吉岡町大久保751-4","10345","0279-30-6510","http://www.myclinic.ne.jp/matsui_lady/pc/","月・火・水・金：9:00-12:30,15:00-18:30、土：9:00-12:30"
"77700480","医療法人福井会フクイ産婦人科クリニック","372-0024","群馬県","伊勢崎市","伊勢崎市下植木町553-3","10204","0270-24-7211","http://www.fukuikai.jp/","24時間対応"
"77700481","医療法人 纉喜会朋友産婦人科クリニック","372-0012","群馬県","伊勢崎市","伊勢崎市豊城町2360-2","10204","0270-21-5080","-","月・火・水・金・土：9:00-12:30,14:30-18:00"
"77700482","医療法人一灯会新生産婦人科医院","372-0034","群馬県","伊勢崎市","伊勢崎市茂呂2-2878ー1","10204","0270-23-1333","https://shinsei-isesaki.com/","随時受付"
"77700483","あかつきウィメンズクリニック","372-0817","群馬県","伊勢崎市","伊勢崎市連取本町20-9","10204","0270-21-7000","https://akatsukiwomens.com/","月・火・木・金：9:00-18:00、土・日：9:00-12:00"
"77700484","宇津木医院","370-1101","群馬県","玉村町","佐波郡玉村町藤川198-2","10464","0270-64-7878","https://isesakisawa.gunma.med.or.jp/map/individual/utsugi.htm","月-土：9:00-12:00,15:00-18:00"
"77700485","医療法人あいおい会こすもレディースクリニック","370-0052","群馬県","高崎市","高崎市旭町113-7  ﾊｰﾄｽｸｴｱ長建1F","10202","027-330-2215","https://www.cosmo-ladies.com/","平日：9:30-13:00,15:00-20:00、水：15:00-20:00、土：9:30-13:00"
"77700486","岸産婦人科医院","370-0086","群馬県","高崎市","高崎市沖町567","10202","027-343-6412","-","月・水：9:00-12:00,14:00-17:30（※水は9:40-）、火・金：9:00-12:00、土：9:00-12:00,14:00- 17:00"
"77700487","斎川産婦人科医院","370-0044","群馬県","高崎市","高崎市岩押町31-10","10202","027-327-0462","-","月-土：9:00-12:30,14:00-18:00"
"77700488","医療法人矢崎会矢崎医院","370-0883","群馬県","高崎市","高崎市剣崎町1049-2","10202","027-344-3511","-","月･火・水･金・土：9:00-17:30"
"77700489","産科婦人科舘出張佐藤病院","370-0836","群馬県","高崎市","高崎市若松町96","10202","027-322-2243","https://www.sato-hospital.gr.jp/","月・火・木・金・土：8:00-17:00、水：8:00-12:00"
"77700490","海老原医院","370-0068","群馬県","高崎市","高崎市昭和町102","10202","027-322-4721","-","月・火・水・金：9:00-18:00、土：9:00-13:00"
"77700491","豊泉クリニック","370-0851","群馬県","高崎市","高崎市上中居町416","10202","027-326-2933","-","月・火・水・金：9:00-12:00,15:00-17:30、木・土：9:00-12:00"
"77700492","医療法人翠松会松原医院","370-0018","群馬県","高崎市","高崎市新保町1585-1","10202","027-353-4103","https://www.matsubara-ladies-clinic.com/","月・火・水・金：9:00-12:00,15:00-18:00、木・土：9:00-12:00"
"77700493","いしもとレディースクリニック","370-3524","群馬県","高崎市","高崎市中泉町608-2","10202","027-372-4188","https://www.ishimoto.or.jp/","月・火・木・金：9:00-12:30,15:00-18:00、水・土：9:00-12:30"
"77700494","セントラルレディースクリニック","370-0045","群馬県","高崎市","高崎市東町80-7","10202","027-326-7711","https://www.clc.or.jp/","月・火・水・土：9:00-12:00,14:00-18:00、木：9:00-12:00、金：9:00-12:00,16:00-18:00"
"77700495","田村産婦人科","370-0815","群馬県","高崎市","高崎市柳川町63","10202","027-323-8496","https://tamura-sanfujinka.jp/","平日：8:30-18:00、土：8:30-12:30"
"77700496","永山医院","379-0116","群馬県","安中市","安中市安中3-19-19","10211","027-381-0314","-","月・火・木・金：9:00-12:00,15:00-18:00、水・土：9:00-12:00"
"77700497","根岸産婦人科小児科医院","375-0015","群馬県","藤岡市","藤岡市中栗須86","10209","0274-24-1111","http://negishi-clinic.info/","月・火・水・金：9:00-12:00,15:00-17:30、土：9:00-12:00"
"77700498","医療法人和光会光病院","375-0023","群馬県","藤岡市","藤岡市本郷1045","10209","0274-24-1234","http://www.flash.or.jp/flash/index.html","月-土：9:00-18:00"
"77700499","医療法人  田村医院","370-2343","群馬県","富岡市","富岡市七日市1662-2","10210","0274-64-2065","-","月・火・水・金：9:00-18:00、土：9:00-12:30"
"77700500","こすげレディスクリニック","370-2316","群馬県","富岡市","富岡市富岡1494-1","10210","0274-62-0275","https://itp.ne.jp/info/100705116141031440/","月・火・木・金・土：9:00-12:30,15:00-19:00"
"77700501","小泉医院","370-2316","群馬県","富岡市","富岡市富岡891","10210","0274-62-0039","https://koizumi.or.jp/","月・火・木・金：8:30-12:30,16:00-19:00、水：8:30-12:30、土：8:30-12:30,14:00-17:00"
"77700502","けんもち医院","377-0423","群馬県","中之条町","吾妻郡中之条町伊勢町837","10421","0279-75-5155","-","月・火・水・金・土：8:30-16:30、木：8:30-11:30"
"77700503","西吾妻福祉病院","377-1308","群馬県","長野原町","吾妻郡長野原町大津746-4","10424","0279-83-7111","https://www.nawh.jp/","木・金：8:30-16:30（産婦人科外来）、月・火・水：8:30-11:30（総合外来）"
"77700504","沼田クリニック","378-0014","群馬県","沼田市","沼田市栄町61番地3","10206","0278-22-1188","https://kijokai.or.jp/numata-clinic/","月・金：9:00-16:30"
"77700505","久保産婦人科医院","378-0056","群馬県","沼田市","沼田市高橋場町2031-4","10206","0278-23-1360","https://www.kubo-ladies-clinic.jp/","月・火・水・金：9:00-11:30,14:00-17:30、土：9:00-11:30,13:00-15:30"
"77700506","塩崎医院","378-0016","群馬県","沼田市","沼田市清水町4211","10206","0278-22-2451","http://www.shiozaki-iin.com/","月・火・木･金：9:00-12:00,13:30-17:00、水・土：9:00-12:00"
"77700507","桐生厚生総合病院","376-0024","群馬県","桐生市","桐生市織姫町6-3","10203","0277-44-7171","https://www.kosei-hospital.kiryu.gunma.jp/","24時間対応"
"77700508","たかのす診療所","376-0041","群馬県","桐生市","桐生市川内町2-289-1","10203","0277-65-9229","http://www.sanikukai.com/takanosu/","月・火・木・金：9:00-12:00,16:30-18:00、水・土：9:00-12:00"
"77700509","島村京子クリニック","376-0011","群馬県","桐生市","桐生市相生町一丁目141-1","10203","0277-55-6611","http://shimamurakyoko-clinic.jp/","月・火・木・金：9:00-12:00,14:00-17:30、水・土：9:00-12:00"
"77700510","医療法人重寿会くりはら医院","376-0035","群馬県","桐生市","桐生市仲町1-8-6","10203","0277-44-3395","https://doctorsfile.jp/h/55823/","月・火・水・木・土：9:00-13:00,15:00-18:00、金：9:00-13:00"
"77700511","岩宿クリニック","379-2311","群馬県","みどり市","みどり市笠懸町阿左美1506-3","10212","0277-46-7200","https://iwajuku-cl.jp/","月・火・水・金：9:00-12:00,15:00-18:00、木・土：9:00-12:00、※最終受付は終了時間30分前まで"
"77700512","ときざわレディスクリニック","373-0818","群馬県","太田市","太田市小舞木町256","10205","0276-60-2580","http://tokizawa.jp/","月・水・金：9:00-12:30,16:00-18:30、火・木・土：9:00-12:30"
"77700513","医療法人社団岩崎会岩崎医院","373-0852","群馬県","太田市","太田市新井町206","10205","0276-45-5818","http://iwasaki-kai.byoinnavi.jp/pc/","月・火・木・金・土：9:00-12:00,14:00-18:00、水：9:00-12:00"
"77700514","イムス太田中央総合病院","373-8513","群馬県","太田市","太田市東今泉875ー1","10205","0276-37-2378","http://www.ims.gr.jp/ohta/","月・火・木・金：9:00-11:30,14:30-15:30、土：9:00-11:30"
"77700515","松本医院","373-0812","群馬県","太田市","太田市東長岡町76","10205","0276-46-8707","http://ota-med.jp/publics/index/311/","月・火・水・金：9:00-12:30,14:00-18:00、土：9:00-12:30"
"77700516","たから女性クリニック","373-0036","群馬県","太田市","太田市由良町2340-1","10205","0276-32-2159","http://takara4lc.g1.xrea.com/","平日：9:00-12:00,15:00-18:00、土：9:00-12:00"
"77700517","公立館林厚生病院","374-8533","群馬県","館林市","館林市成島町262-1","10207","0276-72-3140","http://www.tatebayashikoseibyoin.jp/","平日：9:00-11:00,13:30-15:00"
"77700518","土井レディスクリニック","374-0043","群馬県","館林市","館林市苗木町2599-128","10207","0276-72-8841","http://www.doi-ladies.com/","月・水・木・金：9:00-12:00,15:00-17:30、火・土：9:00-12:00"
"77700519","医療法人社団真中医院","374-0024","群馬県","館林市","館林市本町3-4-5","10207","0276-72-1630","http://www.med-manaka.org/","月・火・水・金・土：9:00-12:30,14:30-17:30、木：9:00-12:00"
"77700520","田口産婦人科内科","331-0812","埼玉県","さいたま市北区","さいたま市北区宮原町3-529-2","11102","048-661-7474","","月火金9:00～13:00 15:00～18:00水土9:00～13:00"
"77700521","塚原産婦人科医院","330-0843","埼玉県","さいたま市大宮区","さいたま市大宮区吉敷町3-156","11103","048-641-0253","","月火水金9:00～12:00 14:00～16:00"
"77700522","道クリニック","330-0802","埼玉県","さいたま市大宮区","さいたま市大宮区宮町1-15大宮松屋ビル2F","11103","048-646-4307","http://www.michi-clinic.com/","月火水金9:00～12:00 14:00～18:00木土9:00～12:00"
"77700523","大原医院","330-0854","埼玉県","さいたま市大宮区","さいたま市大宮区桜木町2-3-69","11103","048-641-0470","http://www.ohara-omiya.com/","月～金9:00～11:45 15:00～17:45第2,4,5土9:00～11:45 14:30～15:45"
"77700524","医療法人大宮林医院","330-0852","埼玉県","さいたま市大宮区","さいたま市大宮区大成町1-335-1","11103","048-663-0062","http://www.omiyahayashi.com","月火木金9:00～12:00 15:00～17:30土9:00～11:30"
"77700525","秋山レディースクリニック","330-0852","埼玉県","さいたま市大宮区","さいたま市大宮区大成町3-542","11103","048-663-0005","http://www.akiyamac.com/","水曜を除く平日8:30～18:00 土8:30～13:00"
