post_type,post_status,post_id,renban,todohuken_no,tax_todofuken,post_title,custom_postalcode,custom_address_city,custom_address,custom_phone,custom_fax,custom_openinghours,tax_is_emergency_contact,custom_emergency_contact_phone,pharmacist_name
,,,,,宮崎県,財光寺薬局,883-0021,日向市財光寺３４４３－８,0982-54-7100,0982-54-3811,"月～金9:00～17:45
土9:00～0:45",無,,1,濱田　雅裕
,,,,,宮崎県,しおみ薬局,883-0033,日向市塩見１４１６４－１０,0982-54-7300,0982-54-7301,月～金8:30～17:30土8:30～12:30,無,0982-53-4084,4,猿川　寛大、吉川　実里、築地　美由樹、猿川　晶子
,,,,,宮崎県,ほのか薬局,883-0034,日向市大字富高字春原７４５４－６,0982-57-3300,0982-57-3301,月～金8:30～18:00土8:30～13:00日・祝日休み,無,,1,嶽　秀一
,,,,,宮崎県,フレンド薬局,883-0046,日向市中町５－２,0982-66-0270,0982-66-0271,"月・水・木・金8:30～18:00火8:30～19:00土8:30～12:45
日、祝日休",有,0982-66-0270,1,長友　俊綱
,,,,,宮崎県,富高薬局西郷支店,883-1101,東臼杵郡美郷町西郷田代５４,0982-68-2510,0982-68-2512,月～金8:30～18:00土8:30～13:00,有,0982-68-2510,1,富井　健司
,,,,,宮崎県,さとかん薬局木城店,884-0101,児湯郡木城町大字高城３８４８－３,0983-32-2770,0983-32-2771,月～金8:30～18:00土8:30～12:00日・祝休み,有,080-2792-1731,1,山尾　英輝
,,,,,宮崎県,つかさ薬局,885-0002,都城市太郎坊町１９９１－７,0986-46-7333,0986-46-7330,月～金8:30～18:00土8:30～12:30,無,,2,竹中　誠司、松元　秀憲
,,,,,宮崎県,都北町薬局,885-0004,都城市都北町６４４８－２,0986-38-5114,0986-38-5119,"月～金8:30～18:00土8:30～12:30日・祝日、1月1～3日
8月14,15、12月30、31休み",無,,3,岩切　智史、内山　浩子、田代　晃子
,,,,,宮崎県,かかりつけ薬局支援センター,885-0019,都城市祝吉３－１１－１１,0986-21-8200,0986-21-8201,月～金8:30～17:30土8:30～12:30,有,080-2718-7147,2,永﨑　一樹、吉田　啓太郎
,,,,,宮崎県,妻ヶ丘薬局,885-0033,都城市妻ケ丘町１８－１１,0986-51-6900,0986-51-6901,月・火・水・金・土9:00～17:30木9:00～17:00,無,,1,吉村　拓
,,,,,宮崎県,有限会社リブ薬局,885-0044,都城市安久町５６－１,0986-39-2230,0986-80-3418,月～金9:00～18:00土9:00～13:00祝日も営業（祝日が土の場合9:00～13:00）,有,080-5273-1351,1,田代　久也
,,,,,宮崎県,東町マリンバ薬局,885-0052,都城市東町１４街区２１号,0986-58-8310,0986-58-8311,月～金8:30～18:00土8:30～13:00,有,0986-58-8310,1,高辺　芹凪
,,,,,宮崎県,わかば薬局,885-0053,都城市上東町１２－１９,0986-46-9580,0986-46-9581,月～金8:30～18:00土8:30～12:30日・祝日休み,有,"0986-23-1445
0986-36-5360",2,牧　福太郎、落合　晋介
,,,,,宮崎県,早鈴マリンバ薬局,885-0055,都城市早鈴町１５０７－２,0986-58-7001,0986-58-7002,月・水～金9:00～18:00火9:00～17:00土9:00～13:00,有,0986-58-7001,1,坂元　美王
,,,,,宮崎県,あい薬局上町店,885-0072,都城市上町１０－６,0986-21-1077,0986-21-1078,月・火・木・金8:30～17:30水・土8:30～12:30日・祝祭日休み,無,,1,吉見　峰明
,,,,,宮崎県,アート薬局,885-0078,都城市宮丸町３０１７－１４,0986-21-8116,0986-21-8117,月・火・水・金8:30～17:30木・土8:30～12:30,有,080-3985-2972,2,山本　直矢、山本　聡子
,,,,,宮崎県,とまと薬局都城店,885-0082,都城市南鷹尾町24街区3号,0986-46-5611,0986-46-5622,月～土7:00～19:00日9:00～18:00,有,,3,服部　巧、森田　実、阿部　正克
,,,,,宮崎県,ひまわり薬局,885-0093,都城市志比田町４９０７－３,0986-25-0140,0986-25-1937,月～金8:30～18:00土8:30～16:00,有,090-4343-9082,1,中津留　敏裕
,,,,,宮崎県,キャロット薬局,885-0094,都城市都原町８１４５－６,0986-51-5678,0986-51-5677,月・火・水・金8:30～18:00木・土8:30～12:30,有,080-1776-4436,2,山内　一寿、安藤　潤
,,,,,宮崎県,ふれあい薬局庄内店,885-0114,都城市庄内町７９８１－１１,0986-37-3750,0986-37-3751,月～金8:30～17:30土8:30～13:01,有,090-6896-2546,1,野邊　忠浩
,,,,,宮崎県,保険調剤薬局つつみ,886-0003,小林市堤３０２６－６,0984-25-1770,0984-22-6773,月～金8:30～18:00土8:30～13:00,無,,5,青木　浩朗、緒方　武、髙山　日出美、大﨑　豊生、川野　浩太郎
,,,,,宮崎県,アオバト薬局,886-0003,小林市堤２３２２－３,0984-48-0610,0984-48-0611,月～水・金9:00～18:00木・土9:00～13:00,有,0984-48-0610,1,岩田　基宏
,,,,,宮崎県,二葉薬局細野,886-0004,小林市細野２０４２－２,0984-21-0770,0984-23-7757,月～金8:30～18:00土8:30～13:00日・祝日休み,有,0984-21-0770,3,古川　美好、黒仁田　和美、吉鶴　北斗
,,,,,宮崎県,二葉薬局小林中央店,886-0004,小林市細野１６０６－２,0984-27-3620,0984-27-3621,月～金8:30～18:00土8:30～13:00日・祝日休み,無,,2,明野　路子、大久保　拓馬
,,,,,宮崎県,二葉薬局小林南店,886-0004,小林市細野２７５８－６,0984-24-5511,0984-24-5512,月～水・金8:00～18:00木8:00～17:00土8:00～13:00,有,0984-24-5511,1,古川　美好
,,,,,宮崎県,有限会社二葉薬局,886-0007,小林市真方１３,0984-22-8244,0984-24-1385,月～金8:30～18:00土8:30～13:00,無,,2,戸髙　裕貴、迎　律子
,,,,,宮崎県,エルブルース薬局,886-0212,小林市野尻町東麓字小丸１０８７－２,0984-44-1870,0984-44-1871,月～金9:00～18:00土9:00～13:00,有,090-3115-5432,1,元起　真美
,,,,,宮崎県,二葉薬局野尻,886-0212,小林市野尻町東麓１１７１－９,0984-44-2828,0984-44-2829,月～金8:00～18:00土8:00～13:00,有,0984-44-2828,3,平田　淳也、鳥浜　颯人、福井　祐子
,,,,,宮崎県,日南地区医薬分業支援センター会営業局,887-0016,日南市中平野３－７－１４,0987-32-1600,0987-32-1603,月～金8:30～17:30,有,0987-32-1602,2,松尾　吉剛、濵田　純一
,,,,,宮崎県,とだか調剤薬局,887-0031,日南市戸高１－１０－５,0987-31-0875,0987-31-0876,"月～木8:15～18:15
金8:15～17:00土8:15～12:45",有,0987-31-0875,1,安藤　美彩
,,,,,宮崎県,きらり薬局,889-0222,えびの市小田８６７－４,0984-25-4667,0984-25-4668,月～金9:00～18:00土9:00～13:00日・祝休み,有,080-3989-8102,2,簑原　哲也、簑原　幹子
,,,,,宮崎県,ひまわり薬局みさき店,889-0506,延岡市南一ケ岡７－８３４８－２５９,0982-23-8282,0982-23-8283,月～金8:30～19:00土8:30～12:30,有,090-8628-4971,1,久保田　浩行
,,,,,宮崎県,トトロの薬局,889-0513,延岡市土々呂町５－２０８５－９,0982-20-0271,0982-20-0272,月～金7:00～20:00土7:00～11:00,有,0982-20-0271,1,永吉　敦
,,,,,宮崎県,日向市東臼杵郡薬剤師会会営薬局,889-0616,東臼杵郡門川町南町４－１４８,0982-63-7180,0982-63-0487,月～金9:00～18:00,無,,1,中城　裕子
,,,,,宮崎県,クロキ薬局門川店,889-0621,東臼杵郡門川町東栄町４－５－１２,0982-63-0378,0982-63-1244,月～金8:00～7:00土8:00～5:30それ以外の時間外、休日も事前連絡等にて対応可能,有,090-1976-6529,1,黒木　武
,,,,,宮崎県,フラワー薬局みみつ,889-1111,日向市美々津町３８７２－５,0982-58-1591,0982-58-1491,月～金9:00～17:30土9:00～13:00日・祝休み,有,090-5749-7764,2,原田　理絵、田中　孝洋
,,,,,宮崎県,富高薬局GrandTsuno,889-1201,児湯郡都農町大字川北５２０２,0983-32-6512,0983-32-6513,月～金8:00～18:00土9:00～13:00,有,0983-32-6512,4,那須　慶大、塩谷　佑樹、中山　研太郎、高橋　菜々花
,,,,,宮崎県,ルピナス薬局,889-1411,児湯郡新富町富田１－３－１,0983-26-8225,0983-26-8227,月・火・木・金8:30～17:30水・土8:30～12:30,無,,2,花畑　理恵、中村　一雄
,,,,,宮崎県,会営薬局清武地区研修センター,889-1601,宮崎市清武町木原横小路５３０４－１,0985-55-6256,0985-55-6257,月～金8:30～17:30,無,,1,小倉　理恵子
,,,,,宮崎県,セラピス調剤薬局,889-1604,宮崎市清武町船引字新川６３３－３,0985-89-5110,0985-89-5115,月・火・水・金9:00～18:00木・土9:00～13:00,無,,2,後藤　紅美子、後藤　貢世
,,,,,宮崎県,みはな薬局,889-2151,宮崎市大字熊野東正蓮寺１６７１,0985-58-3027,0985-58-4261,月～金8:30～18:00土8:30～12:30,有,0985-58-3027,3,山元　貴博、大山　真理子、阿久根　舞
,,,,,宮崎県,おおた薬局,889-2541,日南市吾田東５－２－１０,0987-22-5006,0987-22-5007,月・火・木・金8：30～18：00水8：30～17：00土：8：30～12：30日・祝日　休み,無,,1,奥田　弘幸
,,,,,宮崎県,二葉薬局京町,889-4151,えびの市大字向江４９９,0984-25-5500,0984-25-5501,月～金8:30～18:00土8:30～13:00,有,090-9478-3082,1,芳ケ迫　由成
,,,,,宮崎県,二葉薬局加久藤,889-4221,えびの市大字栗下２１４－８,0984-25-4407,0984-25-4408,月～金8:00～18:00土8:00～16:30,有,0984-25-4407,3,大久保　真子、山口　智美、金子　彩那
,,,,,宮崎県,二葉薬局高原,889-4412,西諸県郡高原町西麓４２７－１,0984-25-6011,0984-25-6022,月～金8:30～18:00土8:30～13:00日・祝日休み,無,,3,福井　健太、下別府　陽平、福森　智子
,,,,,熊本県,のぞみ薬局,860-0004,熊本市中央区新町４－４－２４,096-319-1661,096-319-1662,"月～木9:00～18:00金9:00～19:00 
土9:00～14:00",有,080-3948-1461,5,松本　拓也、緒方　真紀子、吉村　梨加、浦野　一貴、西　竜二郎
,,,,,熊本県,花みずき薬局,860-0004,熊本市中央区新町１－８－２１,096-312-3535,096-312-3536,月～金9:00～18:00土9:00～17:00日・祝休み,有,096-312-3535,1,竹本　幸未
,,,,,熊本県,ごふく薬局,860-0035,熊本市中央区呉服町１－３０,096-322-8844,096-322-6699,月・火・木・金9:00～18:00水・土9:00～17:00,有,096-322-8844,4,藤山　真木、岡田　彩加、福留　一平、池上　由佳
,,,,,熊本県,細工町薬局,860-0041,熊本市中央区細工町４－１２－１２,096-326-0533,096-326-8163,月～金9:00～18:00土9:00～13:00日・祝休み,無,,1,米村　和広
,,,,,熊本県,しらゆり薬局,860-0047,熊本市西区春日１－１１－１８,096-354-0890,096-354-0892,"月火水木金：9:00-18:00, 土：9:00-14:00, 日祝：休",有,096-354-0890,1,長峰　智子
,,,,,熊本県,みなみ調剤薬局,860-0053,熊本市西区田崎３－６０２－９,096-351-5112,096-351-5113,月～金9:00～18:00土9:00～16:00,無,,1,河原　文子
,,,,,熊本県,田崎調剤薬局,860-0053,熊本市西区田崎１－５－５７,096-353-3042,096-325-2741,月～金8:30～19:00土8:00～17:00日・祝休み,有,090-3414-4896,2,赤星　顕正、赤星　大輔
,,,,,熊本県,花園ファルマシア,860-0072,熊本市西区花園５－８－１２,096-288-5907,096-288-5908,月～金9:00～18:00土9:00～13:00,無,,1,浦嶋　恵子
,,,,,熊本県,ケンコウ堂薬局上熊本店,860-0079,熊本市西区上熊本３－１６－１７,096-359-1230,096-359-1230,9:00～18:00,有,090-9499-4348,1,丸目　新一
,,,,,熊本県,あんず薬局,860-0084,熊本市北区山室５－６－５,096-247-6961,096-247-6963,月～金9:00～18:00土9:00～12:00日・祝休み,無,,1,井本　直美
,,,,,熊本県,花園ファルマシア新市街店,860-0803,熊本市中央区新市街１２－３,096-321-6781,096-321-6782,月～金9:00～18:00土9:00～13:00日・祝休み,有,"096-321-6781
080-8578-1393",3,中村　繁良、岡村　竜太、出田　くみ子
,,,,,熊本県,みんなの薬局南熊本店,860-0812,熊本市中央区南熊本２－９－４,096-288-4337,096-288-4338,9:00～19:00,無,,4,内田　幸一、谷山　美紗子、中田　佳奈子、堤　陽子
,,,,,熊本県,南熊本調剤薬局,860-0812,熊本市中央区南熊本４－３－２０,096-372-2221,096-372-3535,月～金9:00～18:00土9:00～12:00日・祝休み,無,,1,中山　信之介
,,,,,熊本県,花園ファルマシア琴平通り店,860-0816,熊本市中央区本荘町７２０－１,096-273-6471,096-273-6472,月～金9:00～18:00土9:00～13:00,有,096-273-6471,1,坂本　裕一郎
,,,,,熊本県,メリー薬局,860-0831,熊本市中央区八王寺町１１－５２,096-285-3298,096-285-3299,月～金8:30～17:30土8:30～12:30日・祝休み,有,096-285-3298,1,三渕　博史
,,,,,熊本県,熊本調剤薬局平成店,860-0833,熊本市南区平成２－３－２８,096-237-7811,096-237-7830,"月・火・木・金9:00～18:00 
水・土9:00～13:00",無,,2,橘　さおり、水本　香代
,,,,,熊本県,小幡調剤薬局,860-0851,熊本市中央区子飼本町１－２１,096-344-9571,096-335-9433,月～金9:00～18:00土9:00～17:00日・祝休み,有,,1,中　雄太
,,,,,熊本県,参道薬局,860-0855,熊本市中央区北千反畑町２－１８,096-344-8899,096-344-8558,月～金8:30～18:00土8:30～13:00日・祝休み,無,,1,松波　裕子
,,,,,熊本県,黒髪薬局,860-0862,熊本市中央区黒髪１－８－４８,096-343-7178,096-344-5231,9:00～18:30,有,,1,清藤　克代
,,,,,熊本県,つぼみ薬局,860-0863,熊本市中央区坪井６－２２－６,096-221-6683,096-221-4453,月・水・金9:30～19:30土・日8:30～12:30,有,,1,尾脇　まり子
,,,,,熊本県,すずらん薬局,860-0863,熊本市中央区坪井１－９－２８,096-345-4775,096-345-4795,月～金9:00～18:00土9:00～16:00日・祝休み,無,,1,本村　奈津子
,,,,,熊本県,えいせい堂薬局,861-0501,山鹿市山鹿３４３－４,096-841-5663,0968-41-5664,月～金8:30～18:00土8:30～13:00,有,080-6417-2900,1,塩塚　雄基
,,,,,熊本県,有限会社まつ薬局,861-0501,山鹿市山鹿１,0968-43-1871,0968-43-4049,9:00～18:30,有,080-3187-8370,1,松熊　令満子
,,,,,熊本県,松林堂薬局,861-0837,玉名郡南関町上長田６３８－５,0968-53-1151,0968-53-1521,月～金8:50～17:00水・土8:50～13:00,有,0968-53-1151,1,城　美智子
,,,,,熊本県,菊南薬局,861-1102,合志市須屋７０８－６,096-346-1132,096-346-1232,"月～金9:00～18:00 
土9:00～13:00",有,096-346-1132,3,竹本　純子、小山　言、髙録　利恵子
,,,,,熊本県,アップル薬局飛田バイパス店,861-1102,合志市須屋７０６－２　ラポール柴田Ⅱ１０２,096‐201‐5530,096‐201‐5531,月～土8:30～17:30隔週で月・土休み,無,,1,澤　佐夜佳
,,,,,熊本県,有限会社みよし薬局,861-1103,合志市野々島２４４９－２,096-249-1330,096-249-1331,月･火･水･金9:00～13:00、14:30～18:30木・土9:00～13:00,無,,3,上村　裕子、出口　陽子、衛藤　彩加
,,,,,熊本県,うさぎの谷薬局泗水店,861-1201,菊池市泗水町吉富３１６９－９,0968-38-7088,0968-23-2110,月～金9:00～18:00土9:00～13:00,有,0968-38-7088,1,都　亮一
,,,,,熊本県,泗水よしとみ薬局,861-1201,菊池市泗水町吉富１８５９,0968-38-1770,0968-38-1772,月～金9:00～18:00土9:00～13:00,有,0968-38-1770,1,田島　賢次朗
,,,,,熊本県,高江バス停前薬局,861-1212,菊池市泗水町豊水３７２７－１,0968-38-0701,0968-38-0702,9:00～18:00土9:00～13:00,有,0968-38-0701（薬剤師の携帯電話に転送）,2,濵田　由子、井上　民子
,,,,,熊本県,泗水中央薬局,861-1212,菊池市泗水町豊水３４９２,096-838-6820,096-838-6822,月～金8:30～18:30土8:30～13:00,有,096-838-6820,2,塚本　賢児、澤田　理沙
,,,,,熊本県,フラワー薬局,861-1331,菊池市隈府８１５－１,0968-23-1330,0968-23-1331,9:00～19:00,有,,1,宮本　龍彦
,,,,,熊本県,栄町薬局,861-1331,菊池市隈府７８０－１３,0968-23-0086,0968-25-3206,月・火・木・金8:30～18:30水8:30～16:30土8:30～13:00日・祝休み,有,0968-23-0086,3,平山　秀幸、岡山　藍、高沢　夏実
,,,,,熊本県,七城中央薬局,861-1353,菊池市七城町甲佐町２９８－２,0968-25-5673,0968-25-5637,月・火・水・金8:30～17:30木8:30～16:30土8:30～13:00それ以外の時間帯は転送電話にて対応。,有,0968-25-5673,1,熊野御堂　悠
,,,,,熊本県,メロディー薬局,861-2102,熊本市東区沼山津２－１－５,096-331-7611,096-365-0633,"月・火・水・金9:00～18:00　
木9:00～17:00土9:00～16:00",無,,1,三輪　紀代子
,,,,,熊本県,松林堂薬局益城店,861-2231,上益城郡益城町安永５７１－３,096-286-9543,096-286-9544,月～金9:00～18:00土9:00～13:00,無,,1,濱邊　由美子
,,,,,熊本県,ひばり薬局,861-3101,上益城郡嘉島町鯰１８７３－５,096-288-6950,096-288-6951,月～金9:00～18:00土9:00～13:00日・祝休み,有,096-288-6950,1,本山　好美
,,,,,熊本県,そよ風薬局　嘉島店,861-3106,上益城郡嘉島町上島２４９６－１,096-237-4605,096-237-6612,月～金9:00～18:00土9:00～13:00日・祝休み,無,,1,谷口　尊子
,,,,,熊本県,イオン薬局　熊本店,861-3106,上益城郡嘉島町大字上島字長池２２３２,096-235-6311,096-235-6311,月～土10:00～19:00日・祝休み,無,,1,新屋　圭一郎
,,,,,熊本県,有限会社坂梨薬局矢部調剤薬局,861-3518,上益城郡山都町浜町１７０－１,0967-72-1232,0967-72-1239,9:00～18:00,有,080-6429-7587,1,坂梨　光
,,,,,熊本県,いずみ調剤薬局近見店,861-4101,熊本市南区近見２－１８－１,096-223-5577,096-223-5578,"月・火・木・金9:00～17:30　
水・土9:00～12:30",無,,1,金澤　信也
