"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","openinghours","emergency_contact","emergency_contact_phone"
"","ココカラファイン薬局イズミヤ八幡店","614-8043","京都府","八幡市","八幡市八幡一ノ坪23-1 イズミヤ八幡店1階","26210","075-972-1289","月〜金9:30〜18:30、土9:30〜15:00","有","070-3243-2321"
"","八幡ゆう薬局","614-8067","京都府","八幡市","八幡市八幡中ノ山197 アネックス香楽園 １階","26210","075-981-2206","月・火・木・金9:00～19:00 
水9:00～17:00土9:00～12:00","有","080-6423-8167"
"","さくら薬局京都長田店","614-8071","京都府","八幡市","八幡市八幡五反田37-9 五反田中央ビル102","26210","075-971-5920","月火水木土9:00～17:30、金9:00～19:00","有","075-971-5920"
"","ツバサ薬局八幡店","614-8093","京都府","八幡市","八幡市八幡三本橋1-9","26210","075-972-2390","月火木金9:00〜20:00、水9:00〜17:00、土9:00〜13:30","無",""
"","つばき薬局美濃山店","614-8294","京都府","八幡市","八幡市欽明台北4-1 欽明台クリニックプラザ101","26210","075-925-7014","月火水金8:30～18:30、木9:00～17:00、土8:30～12:30","有","075-925-7014"
"","レインボー薬局欽明台","614-8295","京都府","八幡市","八幡市欽明台中央1-6","26210","075-971-3310","月火木金9:00〜19:00、水9:00〜18:00、土9:00〜13:00","有","075-971-3310"
"","ながい薬局橋本本店","614-8336","京都府","八幡市","八幡市橋本向山１６－３２　今村ビル１階","26210","075-981-2611","月～金9:00～20:00土9:00～15:00","無",""
"","つばき薬局","614-8366","京都府","八幡市","八幡市男山泉１９－１","26210","075-925-8961","月～金9:00～18:00土9:00～14:00","有","075-925-8961"
"","なの花薬局男山店","614-8366","京都府","八幡市","八幡市男山泉1-1大黒ビル1階","26210","075-972-6015","月火木金9:00〜19:30、水9:00〜18:00、土9:00〜13:00","有","075-972-6015"
"","ダンチ・センター薬局","614-8373","京都府","八幡市","八幡市男山八望3-2 ファミ-ル樟葉男山102","26210","075-981-9619","月〜金9:00〜20:00、土9:00〜15:30","無",""
"","くるみ調剤薬局","615-0002","京都府","京都市右京区","京都市右京区西院東今田町14","26108","075-325-0965","月火木9:00〜17:00、水金9:00〜14:30、17:00〜20:00、土9:00〜13:00","無",""
"","松井薬局西院店","615-0012","京都府","京都市右京区","京都市右京区西院高山寺町１－１","26108","075-315-4193","月～金9:00～19:30土9:00～13:00","無",""
"","テイコク薬局西院店","615-0031","京都府","京都市右京区","京都市右京区西院高田町24 パデシオン西院1階","26108","075-315-5557","月火水金9:30～19:00、木9:30～17:30、土9:30～13:00","無",""
"","ファルコ薬局五条店","615-0035","京都府","京都市右京区","京都市右京区西院追分町25-1-138","26108","075-326-8611","月火水金10:00〜20:00、木10:00〜18:00、土日10:00〜20:00","有","075-326-8611"
"","ウエルシア薬局右京西院月双店","615-0054","京都府","京都市右京区","京都市右京区西院月双町22","26108","075-316-6555","月～土9:00～20:00、祝日9:00～14:00/15:00～18:00","有","080-3483-9284"
"","アイン薬局四条通店","615-0066","京都府","京都市右京区","京都市右京区西院四条畑町30番地1 Du四条1階","26108","075-323-6737","月木金8:30～19:30、火水8:30～16:30、土8:30～12:30","有","075-323-6737"
"","薬局ダックス右京花屋町店","615-0804","京都府","京都市右京区","京都市右京区西京極町ノ坪町3","26108","075-754-7718","月〜金9:00〜19:00、土9:00〜13:00","無",""
"","ファルコ薬局梅津店","615-0923","京都府","京都市右京区","京都市右京区梅津中倉町26-13","26108","075-432-7011","月火水金8:45～20:00、木8:45～17:00、土8:45～13:00","有","075-432-7011"
"","わかくさ薬局梅津店","615-0933","京都府","京都市右京区","京都市右京区梅津後藤町7-34 右京HIRANOビル北棟1階","26108","075-865-3311","月火木金9:00～19:00、水9:00～17:00、土9:00～13:00","有","070-6549-9902"
"","あけぼの薬局桂店","615-8033","京都府","京都市西京区","京都市西京区下津林東大般若町36  ロイヤルアバカス1階","26111","075-394-0026","月水金9:00〜20:00、火木9:00〜14:00/17:00〜20:00、土9:00〜13:00","有","075-394-0026"
"","わかくさ薬局桂川店","615-8036","京都府","京都市西京区","京都市西京区下津林南大般若町37 リペアス下津林ビル1階","26111","075-394-5678","月火木金9:00〜19:00、水土9:00〜13:00","無",""
"","ファルコ薬局桂駅東口店","615-8073","京都府","京都市西京区","京都市西京区桂野里町13-14","26111","075-406-6182","月〜金9:00〜19:30、土9:00〜12:00","有","075-406-6182"
"","ツバサ薬局桂駅前店","615-8074","京都府","京都市西京区","京都市西京区桂南巽町77-1 エリア桂ビル1階","26111","075-381-1515","月水金9:00～19:30、火9:00～17:00、木土9:00～18:00","有","090-3058-9166"
"","クサノ薬局","615-8083","京都府","京都市西京区","京都市西京区桂艮町13-89","26111","075-382-2385","月〜水金8:30〜21:00 、木土8:30〜18:00","有","075-382-2385
090-3703-2453"
"","アイン薬局桂御所店","615-8087","京都府","京都市西京区","京都市西京区桂御所町１番地 Ｍビル1階","26111","075-754-6500","月～金9:00～18:00、土9:00～13:00","有","075-754-6500"
"","ツバサ薬局桂駅東店","615-8101","京都府","京都市西京区","京都市西京区川島東代町3 エクセリィ桂1階4号室","26111","075-393-1455","月火木金9:00～17:30、水９:00～17:00、土9:00～12:00","有","080-2428-7269"
"","スマイル薬局桂店","615-8106","京都府","京都市西京区","京都市西京区川島滑樋町46-3","26111","075-394-9176","月木9:00〜17:00、火金9:00〜20:00、水17:00〜20:00、土9:00〜12:00","有","090-3826-4574"
"","あけぼの薬局桂駅前店","615-8191","京都府","京都市西京区","京都市西京区川島有栖川町44-1 ゲレンクタケダE1","26111","075-382-2820","月〜金8:30〜19:30、土8:30〜12:30","有","080-1491-5135"
"","かつらゆう薬局","615-8191","京都府","京都市西京区","京都市西京区川島有栖川17  TWINKLECOURT桂IIBF","26111","075-382-2468","月火水8:30〜20:00、木8:30〜16:30、金8:30〜18:00、土8:30〜14:00","有","090-3650-8713"
"","薬局ダックス西京桂駅西口店","615-8191","京都府","京都市西京区","京都市西京区川島有栖川町12-1","26111","075-950-1523","月〜金9:00〜20:00、土9:00〜13:00","無",""
"","あじさい薬局","615-8206","京都府","京都市西京区","京都市西京区松室追上ケ町２２－１ハイツエリーパートⅡ１０１","26111","075-382-5516","月・金9:00～13:00 、16:30～19:00火9:00～13:00、15:30～18:00水・木・土9:00～13:00","無",""
"","オレンジ薬局","615-8224","京都府","京都市西京区","京都市西京区上桂三ノ宮町78-1","26111","075-381-8310","月火水金9:00〜20:30、木9:00〜17:00、土9:00〜13:00","有","090-9981-4325"
"","あい薬局上桂店","615-8227","京都府","京都市西京区","京都市西京区上桂宮ノ後町34-4","26111","075-381-2688","月水金9:00～19:00、火木9:00～17:00、土9:00～12:00","無",""
"","あけぼの薬局上桂店","615-8227","京都府","京都市西京区","京都市西京区上桂宮ノ後町38-4","26111","075-382-6070","月水金9:00〜20:00、火木9:00〜17:00、土9:00〜13:00","有","075-382-6070(転送)"
"","ひまわり薬局千代原店","615-8236","京都府","京都市西京区","京都市西京区山田大吉見町１１－１３","26111","075-382-5535","月～金9:00～18:00土9:00～17:00","有","090-3679-5817"
"","アイン薬局桂店","615-8256","京都府","京都市西京区","京都市西京区山田平尾町6-6 桂ビル2階","26111","075-394-6211","月〜金9:00〜17:00、土9:00〜15:00","有","075-394-6211"
"","回生堂薬局","616-8077","京都府","京都市右京区","京都市右京区太秦安井馬塚町１２－１５","26108","075-811-0926","月･火･木･金9:00～19:00　
水9:00～17:00土9:00～13:00日祝休","有","090-9095-0162"
"","イトウ薬局","616-8042","京都府","京都市右京区","京都市右京区花園伊町31-2","26108","075-463-7486","月～土9:00～21:00","有","075-463-7486"
"","うずまさゆう薬局","616-8106","京都府","京都市右京区","京都市右京区太秦森ヶ西町21-66","26108","075-864-2030","月水金 9:00〜19:30、火木 9:00〜1900、土 9:00〜13:00","有","090-3650-8710"
"","ユタカ薬局太秦三条通","616-8152","京都府","京都市右京区","京都市右京区太秦堀ケ内町1番地1","26108","075-863-5546","月〜金9:00〜20:00、土9:00〜13:00","無","080-8660-9703"
"","ファーコス薬局たるみやま","616-8174","京都府","京都市右京区","京都市右京区太秦垂箕山町１－２","26108","075-863-0591","月～金9:00～21:00土9:00～13:00","有","転送"
"","阪神調剤薬局太秦店","616-8177","京都府","京都市右京区","京都市右京区太秦馬塚町２９－１６","26108","075-873-2880","月～金9:00～20:00 
土9:00～12:30","有","090-1159-6963"
"","米田薬局","616-8185","京都府","京都市右京区","京都市右京区太秦開日町21番地29 クリニックスクエア太秦102号","26108","075-861-2772","月～金19:00、土9:00～13:00","無",""
"","嵯峨野ゆう薬局","616-8313","京都府","京都市右京区","京都市右京区嵯峨野開町２９－３　ジャンベルビル１階","26108","075-873-7466","月～水・金9:00～19:30木9:00～17:00土9:00～13:00","有","080-6162-9424"
"","梅花堂薬局","616-8313","京都府","京都市右京区","京都市右京区嵯峨野開町21 北棟1階","26108","075-468-1002","月火水金9:00～20:00、木9:00～17:00、土9:00〜13:00","有","075-468-1002"
"","ふかさか薬局","616-8347","京都府","京都市右京区","京都市右京区嵯峨中又町28-6 グランツ錦1階","26108","075-748-0947","月火水金9:00〜20:00、木8:30〜16:30、土9:00〜12:00","有","090-5378-6377"
"","薬局ダックス右京嵯峨店","616-8355","京都府","京都市右京区","京都市右京区嵯峨新宮町6-3","26108","075-468-1211","月〜金9:00〜13:00/14:00〜19:00","無",""
"","嵐山ゆう薬局","616-8364","京都府","京都市右京区","京都市右京区嵯峨中山町５","26108","075-873-1803","月～金9:00～18:00土9:00～13:00","有","075-873-1803"
"","しょうたろう薬局","616-8434","京都府","京都市右京区","京都市右京区嵯峨鳥居本仏餉田町21-1","26108","075-496-4771","月火水金11:00～19:00、土9:00～14:00","有","075-496-4771"
"","物集女ゆう薬局","617-0001","京都府","向日市","向日市物集女町池ノ裏25-3","26208","075-924-0116","月～金9:00～20:00、土9:00～13:00","有","090-3676-8089"
"","かわかみ調剤薬局東向日店","617-0002","京都府","向日市","向日市寺戸町初田１９－３","26208","075-924-2116","月～金9:00～20:00土8:30～14:00","有","075-924-2116"
"","すず薬局寺戸町店","617-0002","京都府","向日市","向日市寺戸町永田11番地39","26208","075-935-6003","月火水金9:00〜19:30、木土9:00〜12:00","無",""
"","なの花薬局洛西口駅前店","617-0002","京都府","向日市","向日市寺戸町七ノ坪１００","26208","075-935-6421","月～水金9:00～19:30、
木9:00～17:00土9:00～12:00","有","075-935-6421"
"","プラザ薬局洛西口店","617-0002","京都府","向日市","向日市寺戸町八ノ坪122 洛西口クリニックビル1階","26208","075-934-5088","月〜土9:00〜19:00、日9:00〜13:00","有","080-3392-5429"
"","ユタカファーマシーあい薬局洛西口店","617-0002","京都府","向日市","向日市寺戸町七ノ坪139 ベアティ洛西口１階","26208","075-925-3008","月火水金9:00～20:00、土9:00~13:00","有","075-925-3008"
"","乙訓調剤薬局向日町店","617-0002","京都府","向日市","向日市寺戸町辰巳13-2","26208","075-925-0668","月木金9:00〜20:00、火水9:00〜17:00、土9:00〜13:00","有","075-925-0668"
"","ユタカ薬局向日森本","617-0003","京都府","向日市","向日市森本町高田11","26208","075-924-5611","月～金9:00～18:00","無",""
"","在宅支援薬局おとくに","617-0006","京都府","向日市","向日市上植野町南開49-4","26208","075-932-1900","月金9:00～17:30、火水木9:00～17:00、土9:00～13:00","有","075-932-1900"
"","西向日ゆう薬局","617-0006","京都府","向日市","向日市上植野町切ノ口6番5","26208","075-932-8807","月〜金9:00〜19:00、土9:00〜13:00","無",""
"","薬局ダックス長岡京井ノ内店","617-0813","京都府","長岡京市","長岡京市井ノ内南内畑1番地","26209","075-874-2777","月〜金9:00〜19:00、土9:00〜14:00","無",""
"","かわかみ調剤薬局","617-0814","京都府","長岡京市","長岡京市今里西ノ口４－１８","26209","075-958-3263","月～水･金9:00～19:30　
木9:00～17:00土9:00～14:00","有","075-958-3263     (転送)"
"","乙訓調剤薬局今里店","617-0814","京都府","長岡京市","長岡京市今里三ノ坪4-1 コモド長岡京1階","26209","075-959-5011","月火水金9:00～20:00、木9:00～17:00、土9:00〜13:00","有","075-959-5011"
"","ココカラファイン薬局セブン通り店","617-0823","京都府","長岡京市","長岡京市長岡2-26-17","26209","075-958-4193","月木金9:00〜20:00、火土9:00〜18:30","有","090-8166-6768"
